insert_time,pivot_class,group_lv2,key_pg2,href,text,url
202207142000,閱讀話題_4,div[4]/div/div[7]/div[5]/ul/li,1,https://www.books.com.tw/products/0010928104||,珍藏繪本✕星空燙銀書衣✕全球獨家收藏帆布袋||,home_page
202207142000,閱讀話題_4,div[4]/div/div[7]/div[5]/ul/li,2,,暢銷全球70年的雋永童話||,home_page
202207142000,閱讀話題_4,div[4]/div/div[7]/div[5]/ul/li[2],1,https://www.books.com.tw/products/0010893342||,恐懼寫作的你，本書就是你的翻身寶典||,home_page
202207142000,閱讀話題_4,div[4]/div/div[7]/div[5]/ul/li[2],2,,李崇建帶寫作天團到你家||,home_page
202207142000,閱讀話題_4,div[4]/div/div[7]/div[5]/ul/li[3],1,https://www.books.com.tw/products/0010927340||,最受台、日、韓小朋友喜愛的知識解謎繪本||,home_page
202207142000,閱讀話題_4,div[4]/div/div[7]/div[5]/ul/li[3],2,,全國益智迷宮銷售NO.1||,home_page
202207142000,閱讀話題_4,div[4]/div/div[7]/div[5]/ul/li[4],1,https://www.books.com.tw/products/0010924551||,沒有解不開的謎！只要五分鐘，變身科學偵探||,home_page
202207142000,閱讀話題_4,div[4]/div/div[7]/div[5]/ul/li[4],2,,科學與邏輯推理的完美結合||,home_page
202207142000,閱讀話題_5,div[4]/div/div[7]/div/ul,1,https://activity.books.com.tw/crosscat/show/A00000051443||,暑假好好玩||,home_page
202207142000,閱讀話題_6,div[4]/div/div[7]/div/ul,1,,國外紅什麼||,home_page
202207142000,閱讀話題_6,div[4]/div/div[7]/div[7]/ul/li,1,https://www.books.com.tw/products/F018707299||,特價399元！樂高2023掛曆，含12款樂高積木設計||,home_page
202207142000,閱讀話題_6,div[4]/div/div[7]/div[7]/ul/li,2,https://activity.books.com.tw/crosscat/show/A00000047022||,拼圖399元起||,home_page
202207142000,閱讀話題_6,div[4]/div/div[7]/div[7]/ul/li[2],1,https://www.books.com.tw/products/F018263162||,賈伯斯之後：蘋果的兆元企業之路，與消逝的創新精神||,home_page
202207142000,閱讀話題_6,div[4]/div/div[7]/div[7]/ul/li[2],2,https://www.books.com.tw/exep/activity/promote/2007_promote/promote_activity.php||,精選滿額折100||,home_page
202207142000,閱讀話題_6,div[4]/div/div[7]/div[7]/ul/li[3],1,https://www.books.com.tw/products/F017969402||,獨家收錄概念藝術與劇組人員採訪||,home_page
202207142000,閱讀話題_6,div[4]/div/div[7]/div[7]/ul/li[3],2,https://activity.books.com.tw/crosscat/show/A00000050335||,漫畫滿600現折60||,home_page
202207142000,閱讀話題_6,div[4]/div/div[7]/div[7]/ul/li[4],1,https://www.books.com.tw/products/F014174777||,看莎莉．魯尼書寫好友之間，既親密又帶點心機的微妙關係||,home_page
202207142000,閱讀話題_6,div[4]/div/div[7]/div[7]/ul/li[4],2,,《聊天紀錄》影集原著小說||,home_page
202207142000,限時搶購_next,,1,https://activity.books.com.tw/crosscat/show/A00000045805/1||,"<button class=""button button1"">看更多<i class=""icon-right-open-1""></i></button>||",home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,1,https://activity.books.com.tw/crosscat/show/A00000050714||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,2,,起床後的黃金1小時：揭開64位成功人士培養高效率的祕密時光，從他們的創意晨型活動中，建立屬於自己的高生產力、高抗壓生活習慣||,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,3,https://activity.books.com.tw/crosscat/show/A00000052283||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,4,,【全新福利品 29吋】簡易兩輪加大旅行箱/行李箱 (3色任選) 千鳥咖啡||,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,5,https://www.books.com.tw/exep/activity/promote/2007_promote/promote_activity.php||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,6,,【HWC 黑沃】咖啡極萃液 25mlx15入||,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,7,https://www.books.com.tw/products/N001402365||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,8,,LION日本獅王 奈米樂超濃縮抗菌洗衣精400g||,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,9,https://activity.books.com.tw/crosscat/show/A00000050659||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,10,,緘默的病人（博客來獨家書衣+作者燙金簽名版）||,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,11,https://www.books.com.tw/products/E050134570||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,12,,鑄鐵鍋做下飯菜──我愛Staub鑄鐵鍋，讓人胃口大開的常備菜譜 (電子書)||,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,13,https://activity.books.com.tw/crosscat/show/A00000051011||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,14,,芬蘭人的惡夢(超人氣幽默圖文書)||,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,15,https://www.books.com.tw/products/N001396294||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,16,,KOKUYO SOUSOU聯名側背包- 十數||,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,17,https://www.books.com.tw/products/N012575262||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,18,,ORIGINS 品木宣言 奇蹟抗痘面膜(新包裝)(75ml)(公司貨)||,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,19,https://www.books.com.tw/products/N012873764||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,20,,【CookPower 鍋寶】可微波316不鏽鋼保鮮盒-輕食3入組||,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,21,https://www.books.com.tw/products/N001414524||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,22,,NOKIA GaN氮化鎵 PD+QC 65W國際認證快充旅充 P6309 白色||,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,23,https://www.books.com.tw/products/N011837602||,,home_page
202207142000,限時搶購_next,div[4]/div/div[3]/div[2]/ul,24,,【優鮮配】SWIFT美國安格斯PRIME剛剛好厚切沙朗牛排3片免運組(350g/片)||,home_page
202207142000,限時搶購_now,,1,,12:00場||,home_page
202207142000,限時搶購_now,,2,,00:00場||,home_page
202207142000,限時搶購_now,,3,https://activity.books.com.tw/crosscat/show/A00000045805/1||,"<button class=""button button1"">看更多<i class=""icon-right-open-1""></i></button>||看更多||",home_page
202207142000,限時搶購_now,,4,,距離結束03: 43: 24截止||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,1,https://activity.books.com.tw/crosscat/show/A00000050714||,,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,2,,66折||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,3,,馬上搶||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,4,,讀懂一本書：3300萬會員、22億次收聽「樊登讀書」創始人知識變能力的祕密完整公開||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,5,,$251/件$380||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,6,https://activity.books.com.tw/crosscat/show/A00000042083||,,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,7,,NIKE WMNS NIKE OWAYSIS SANDAL 女 休閒鞋 CK9283002 US8 黑白色||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,8,,$990/件$1800||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,9,https://www.books.com.tw/products/N001357381||,,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,10,,【Hills 希爾思】完美體重 小型及迷你 成犬 雞肉 6.8公斤(狗飼料 狗糧 寵物飼料 天然食材)(有效日期2022/12/31)||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,11,,$1805/件$2450||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,12,https://www.books.com.tw/products/N001451063||,,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,13,,NS《異度神劍3》中文版+GAME’NIR Switch ProX-Dragon 六代無線手把||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,14,,$2499/件$3280||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,15,https://activity.books.com.tw/crosscat/show/A00000050659||,,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,16,,貝納德的墮落（新版）||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,17,,$297/件$450||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,18,https://activity.books.com.tw/crosscat/show/A00000050821||,,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,19,,專減內臟脂肪的低醣瘦肚湯：任選一餐改喝湯料理，單月無壓力－2.5公斤、褲子從XL改穿M號！ (電子書)||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,20,,$149/件$350||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,21,https://www.books.com.tw/products/F014720029||,,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,22,,Monocle日本全集||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,23,,$1399/件$2750||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,24,https://www.books.com.tw/products/N001212880||,,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,25,,瑞士百年SIGG米諾可保溫隨身杯 - 霧銀 470ml||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,26,,$699/件$1280||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,27,https://www.books.com.tw/products/N010168905||,,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,28,,剩餘26組||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,29,,SK-Ⅱ 全效活膚潔面乳(120g)(公司貨)||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,30,,$1299/件$2210||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,31,https://www.books.com.tw/exep/activity/promote/2007_promote/promote_activity.php||,,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,32,,8折||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,33,,已完售||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,34,,【日本Gendai Hyakka】抗UV罐裝涼感巾 ‧ 北極熊||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,35,,$448/件$622||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,36,https://www.books.com.tw/products/N001298551||,,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,37,,aibo AB216 日式無印風 8吋USB充電折疊風扇 黑色||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,38,,$499/件$2280||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,39,,【High Tea】玉米鬚黑豆茶-無咖啡因養生茶(12入/袋)||,home_page
202207142000,限時搶購_now,div[4]/div/div[3]/div/ul,40,,$245/件$345||,home_page
202207142000,電子書_1,div[4]/div/div[4]/div/ul,1,https://activity.books.com.tw/crosscat/show/A00000050529||,全館焦點||,home_page
202207142000,電子書_2,div[4]/div/div[4]/div/ul,1,https://activity.books.com.tw/crosscat/show/A00000050821||,限時優惠||,home_page
202207142000,電子書_3,div[4]/div/div[4]/div/ul,1,,獨家首賣||,home_page
202207142000,電子書_3,div[4]/div/div[4]/div[4]/ul/li,1,https://activity.books.com.tw/crosscat/show/A00000051347||,世界教育部長絕響傑作，照亮時代的生命志業與卓越洞見||,home_page
202207142000,電子書_3,div[4]/div/div[4]/div[4]/ul/li,2,,獨家首賣，6折||,home_page
202207142000,電子書_3,div[4]/div/div[4]/div[4]/ul/li[2],1,https://www.books.com.tw/products/E050135450||,從生活微型革命開始，重新掌握人生的主導權！||,home_page
202207142000,電子書_3,div[4]/div/div[4]/div[4]/ul/li[3],1,https://www.books.com.tw/products/E050135301||,身體動起來是最有效的轉念法，能調節情緒、提振自信！||,home_page
202207142000,電子書_3,div[4]/div/div[4]/div[4]/ul/li[4],1,https://www.books.com.tw/products/E050135302||,老部落客換日線韓國散記，呈現首爾多變的樣貌！||,home_page
202207142000,電子書_4,div[4]/div/div[4]/div/ul,1,,話題新書||,home_page
202207142000,電子書_4,div[4]/div/div[4]/div[5]/ul/li,1,https://www.books.com.tw/products/E050135635||,矽谷阿帶你發揮12項職場硬實力，轉換跑道也不怕！||,home_page
202207142000,電子書_4,div[4]/div/div[4]/div[5]/ul/li,2,,定價6折||,home_page
202207142000,電子書_4,div[4]/div/div[4]/div[5]/ul/li[2],1,https://www.books.com.tw/products/E050135364||,三個面積跟臺灣差異不大的小國，如何帶領歐洲變歐盟？||,home_page
202207142000,電子書_4,div[4]/div/div[4]/div[5]/ul/li[3],1,https://activity.books.com.tw/crosscat/show/A00000052272||,《使女的故事》作者瑪格麗特．愛特伍，巔峰時期代表作！||,home_page
202207142000,電子書_4,div[4]/div/div[4]/div[5]/ul/li[4],1,https://www.books.com.tw/products/E050134533||,秒懂日文語境、語感，確實掌握說日文的眉角！||,home_page
202207142000,電子書_5,div[4]/div/div[4]/div/ul,1,,暢銷熱賣||,home_page
202207142000,電子書_5,div[4]/div/div[4]/div[6]/ul/li,1,https://activity.books.com.tw/crosscat/show/A00000052067||,一本以行動為核心的理財書，給你最切身且實用的觀念！||,home_page
202207142000,電子書_5,div[4]/div/div[4]/div[6]/ul/li,2,,吳淡如暢銷續作||,home_page
202207142000,電子書_5,div[4]/div/div[4]/div[6]/ul/li[2],1,https://www.books.com.tw/products/E050134159||,讀《莊子》觀照心、關注身、練習情，從日常練習成習慣||,home_page
202207142000,電子書_5,div[4]/div/div[4]/div[6]/ul/li[2],2,,蔡璧名最新力作||,home_page
202207142000,電子書_5,div[4]/div/div[4]/div[6]/ul/li[3],1,https://www.books.com.tw/products/E050133807||,李琴峰醞釀多年，揉合歷史與文化思索的奇幻寓言||,home_page
202207142000,電子書_5,div[4]/div/div[4]/div[6]/ul/li[3],2,,芥川獎得獎作||,home_page
202207142000,電子書_5,div[4]/div/div[4]/div[6]/ul/li[4],1,https://www.books.com.tw/products/E050135164||,讓孩子從小開啟財商天賦，及早啟發正確的理財觀念！||,home_page
202207142000,電子書_5,div[4]/div/div[4]/div[6]/ul/li[4],2,,讓孩子贏在終點||,home_page
202207142000,電子書_6,div[4]/div/div[4]/div/ul,1,,主題書展||,home_page
202207142000,電子書_6,div[4]/div/div[4]/div[7]/ul/li,1,https://activity.books.com.tw/crosscat/show/A00000050076/||,人氣口碑電子書，特價再88折||,home_page
202207142000,電子書_6,div[4]/div/div[4]/div[7]/ul/li,2,,本月熱賣！||,home_page
202207142000,電子書_6,div[4]/div/div[4]/div[7]/ul/li[2],1,https://www.books.com.tw/web/rentEPN0000015||,生命中無法割捨的感動！時時重溫、刻刻重逢！||,home_page
202207142000,電子書_6,div[4]/div/div[4]/div[7]/ul/li[2],2,,金庸經典訂閱149元起||,home_page
202207142000,電子書_6,div[4]/div/div[4]/div[7]/ul/li[3],1,https://activity.books.com.tw/crosscat/show/A00000051571||,像博學者一樣閱讀！參展書79折起||,home_page
202207142000,電子書_6,div[4]/div/div[4]/div[7]/ul/li[3],2,,麥田x小麥田全書系||,home_page
202207142000,電子書_6,div[4]/div/div[4]/div[7]/ul/li[4],1,https://activity.books.com.tw/crosscat/show/A00000051249||,引領身心靈的日常修鍊｜任選三本79折||,home_page
202207142000,電子書_6,div[4]/div/div[4]/div[7]/ul/li[4],2,,天下雜誌全書系||,home_page
202207142000,電子書_7,div[4]/div/div[4]/div/ul,1,,有聲．影音||,home_page
202207142000,電子書_7,div[4]/div/div[4]/div[8]/ul/li,1,https://activity.books.com.tw/crosscat/show/A00000051370||,活用經典突破思考盲點！資深廣播人袁光麟老師鏗鏘演繹||,home_page
202207142000,電子書_7,div[4]/div/div[4]/div[8]/ul/li,2,,獨家首賣7折！||,home_page
202207142000,電子書_7,div[4]/div/div[4]/div[8]/ul/li[2],1,https://www.books.com.tw/products/E070001955||,首度揭露圓山大飯店，深藏半世紀的幕後故事||,home_page
202207142000,電子書_7,div[4]/div/div[4]/div[8]/ul/li[2],2,,選書有聲版79折||,home_page
202207142000,電子書_7,div[4]/div/div[4]/div[8]/ul/li[3],1,https://www.books.com.tw/products/E070001957||,跟流行樂天才學商業創新思維||,home_page
202207142000,電子書_7,div[4]/div/div[4]/div[8]/ul/li[3],2,,獨家首賣79折||,home_page
202207142000,電子書_7,div[4]/div/div[4]/div[8]/ul/li[4],1,https://activity.books.com.tw/crosscat/show/A00000050244||,正念工坊執行長陪你培養專注，找回健康與喜悅的人生||,home_page
202207142000,電子書_7,div[4]/div/div[4]/div[8]/ul/li[4],2,,本月熱賣！||,home_page
202207142000,電子書_8,div[4]/div/div[4]/div/ul,1,,免費！||,home_page
202207142000,電子書_8,div[4]/div/div[4]/div[9]/ul/li,1,https://www.books.com.tw/products/E050129707||,每一段關係的結束，都是一個自我認識的小總結||,home_page
202207142000,電子書_8,div[4]/div/div[4]/div[9]/ul/li,2,,青春閱讀觀察||,home_page
202207142000,電子書_8,div[4]/div/div[4]/div[9]/ul/li[2],1,https://activity.books.com.tw/crosscat/show/A00000045147||,專業配音員朗讀呈現，15分鐘帶你快速了解一本好書||,home_page
202207142000,電子書_8,div[4]/div/div[4]/div[9]/ul/li[2],2,,高效率聽書體驗||,home_page
202207142000,電子書_8,div[4]/div/div[4]/div[9]/ul/li[3],1,https://www.books.com.tw/products/E050128866||,含16族語，以台灣為基地，找到自己的聲音||,home_page
202207142000,電子書_8,div[4]/div/div[4]/div[9]/ul/li[3],2,,原住民族語雜誌||,home_page
202207142000,電子書_8,div[4]/div/div[4]/div[9]/ul/li[4],1,https://www.books.com.tw/products/E070000980||,透過聲音，來認識台灣在生態環境、科技領域的各種第一名||,home_page
202207142000,電子書_8,div[4]/div/div[4]/div[9]/ul/li[4],2,,劇場式科學故事||,home_page
